"","gene","peak_snp","post_prob.x","post_prob.y","post_prob.x.1","post_prob.y.1","post_prob.x.2","post_prob.y.2","post_prob.x.3","post_prob.y.3","post_prob.x.4","post_prob.y.4","post_prob.x.5","post_prob.y.5","post_prob.x.6","post_prob.y.6","post_prob.x.7","post_prob.y.7","post_prob.x.8","post_prob.y.8","post_prob.x.9","post_prob.y.9","post_prob.x.10","post_prob.y.10","post_prob.x.11","post_prob.y.11","post_prob.x.12","post_prob.y.12","post_prob.x.13","post_prob.y.13","post_prob.x.14","post_prob.y.14","post_prob.x.15","post_prob.y.15","post_prob.x.16","post_prob.y.16","post_prob.x.17","post_prob.y.17","post_prob.x.18","post_prob.y.18","post_prob.x.19","post_prob.y.19","post_prob.x.20","post_prob.y.20","post_prob.x.21","post_prob.y.21","post_prob.x.22","post_prob.y.22","post_prob.x.23","post_prob.y.23","post_prob.x.24","post_prob.y.24","post_prob.x.25","post_prob.y.25","post_prob.x.26","post_prob.y.26","post_prob.x.27","post_prob.y.27","post_prob.x.28","post_prob.y.28","post_prob.x.29","post_prob.y.29","post_prob.x.30","post_prob.y.30","post_prob.x.31","post_prob.y.31","post_prob.x.32","post_prob.y.32","post_prob.x.33","post_prob.y.33","post_prob.x.34","post_prob.y.34","post_prob.x.35","post_prob.y.35","post_prob.x.36","post_prob.y.36","post_prob.x.37","post_prob.y.37","post_prob.x.38","post_prob.y.38","post_prob.x.39","post_prob.y.39","post_prob.x.40","post_prob.y.40","post_prob.x.41","post_prob.y.41","post_prob.x.42","post_prob.y.42","post_prob.x.43","post_prob.y.43","post_prob.x.44","post_prob.y.44","post_prob.x.45","post_prob.y.45","post_prob.x.46","post_prob.y.46","post_prob.x.47","post_prob.y.47","post_prob.x.48","post_prob.y.48","post_prob.x.49","post_prob.y.49","average_rank"
"37","dynlt3","11:29830387",0.0489428347689898,0.0507358636715724,0.0430566330488751,0.0453834115805947,0.0441061670569867,0.0381739472648564,0.044513861772745,0.0418766963939511,0.0455430128454652,0.043562816024893,0.0446708463949843,0.0382962094568191,0.0489130434782609,0.04765625,0.0374853572823116,0.0511826289259403,0.0393915756630265,0.0461419154711128,0.0442789968652038,0.0470957613814757,0.0425448868071819,0.0424028268551237,0.0387897595034911,0.0493537015276146,0.0459724950884086,0.0427283418267346,0.0467542503863988,0.0482352941176471,0.0504892367906067,0.0454368932038835,0.0434442270058708,0.0459501557632399,0.046075751659508,0.0404556166535742,0.044729677168417,0.04921875,0.0409197194076383,0.0400622325943213,0.0429732868757259,0.0435123480987848,0.0442307692307692,0.041699449252557,0.0469483568075117,0.0447761194029851,0.0449745795854517,0.043563579277865,0.0407608695652174,0.0452418096723869,0.0525087514585764,0.0408242612752722,0.0468873128447597,0.0500387897595035,0.0449349625541979,0.0387172467735628,0.0465753424657534,0.0458643669149353,0.0423136645962733,0.0349378881987578,0.0491159135559921,0.0438356164383562,0.04765625,0.0458430458430458,0.0488090589613432,0.0444182389937107,0.0448343079922027,0.0432748538011696,0.0465025400547089,0.0495319812792512,0.03886925795053,0.044037412314887,0.0423300970873786,0.0415533980582524,0.0470772852098862,0.0537925696594427,0.0468384074941452,0.0433241433635289,0.0454722114263506,0.0463290145268944,0.0454898911353033,0.045828437132785,0.0398904966757919,0.0426447574334898,0.0455437769925402,0.043614931237721,0.0484185864896525,0.0365901128843908,0.0512920908379013,0.0446428571428571,0.0425861401471158,0.048742746615087,0.0401872805306282,0.0509803921568627,0.0367044123389301,0.0434952978056426,0.0479345284489478,0.0477308294209703,0.0436306973120374,0.042578125,0.0382513661202186,0.042670881074674,0.044597496392632
"38","efr3ba","17:33116150",0.250195771339076,0.24012393493416,0.258339798293251,0.231220657276995,0.260343481654957,0.254230617866981,0.249511909410387,0.258239627762699,0.264805649780348,0.252042007001167,0.248824451410658,0.245408362641657,0.25205190771961,0.242299107142857,0.245216712221788,0.246994959286545,0.256630265210608,0.256688639007367,0.244514106583072,0.251177394034537,0.269711163153786,0.243031016882607,0.252022608888396,0.247551899725813,0.247937131630648,0.247465979727838,0.257065577390152,0.239327731092437,0.247749510763209,0.235062413314841,0.247749510763209,0.253004005340454,0.260835611089418,0.225956682751655,0.244651886425515,0.246205357142857,0.246297739672642,0.236872812135356,0.233172943974338,0.254298034384275,0.255384615384615,0.242328874901652,0.241392801251956,0.25019638648861,0.237778646851779,0.274613141960081,0.240295031055901,0.231167818141297,0.241540256709452,0.249333481448567,0.254137115839243,0.239720713731575,0.237682301931415,0.237666908765853,0.243052837573386,0.250602004816039,0.254658385093168,0.238243123336291,0.244400785854617,0.246575342465753,0.23984375,0.245809745809746,0.23584537290121,0.250786163522013,0.251461988304094,0.242495126705653,0.253223915592028,0.258580343213729,0.254416961130742,0.251753702260327,0.249209431345354,0.258252427184466,0.259317379364457,0.251160990712074,0.256719081075053,0.246553761323356,0.237577036255622,0.240675304279545,0.235336591868474,0.242459851155503,0.240516229956981,0.241784037558685,0.241460541813899,0.253831041257367,0.23037875829754,0.241617082800423,0.247063429913861,0.265028837622005,0.257065427797135,0.246034816247582,0.239953179867343,0.257647058823529,0.249121436938696,0.252742946708464,0.260216011580002,0.239827856025039,0.246591351772497,0.24296875,0.249916359986618,0.241801659423153,0.247626452888237
"39","eif4e2","2:44880680",0.0340642129992169,0.0395042602633617,0.0372381691233514,0.0285602503912363,0.0304449648711944,0.0306965761511216,0.0292854353768059,0.032570763861962,0.0334760607240171,0.0388953714507974,0.0278213166144201,0.0289175459163736,0.0335514640638864,0.028515625,0.0281140179617337,0.0314075222954634,0.0339313572542902,0.0333462582396278,0.0317398119122257,0.032967032967033,0.0394223263075722,0.0306242638398115,0.0271528316524438,0.0321190755973365,0.0337917485265226,0.0286162289298314,0.0312982998454405,0.0235294117647059,0.0285714285714286,0.0341747572815534,0.0305283757338552,0.0354361370716511,0.0347520499804764,0.0298507462686567,0.0311162971606379,0.02421875,0.0315666406858924,0.0315052508751459,0.0317460317460317,0.030968247745982,0.0330769230769231,0.0389457120377655,0.0305164319248826,0.0290652003142184,0.0344153304653891,0.0364992150706436,0.030667701863354,0.0300312012480499,0.0334500194476857,0.0338258164852255,0.0291568163908589,0.0370165133547601,0.030744974379188,0.0246382479468127,0.0281800391389432,0.0364562916503332,0.0353260869565217,0.0341614906832298,0.0333988212180747,0.0352250489236791,0.03125,0.033022533022533,0.0300663803201874,0.0357704402515723,0.0265107212475634,0.0374269005847953,0.0296991012114107,0.0292511700468019,0.0268663413539739,0.0309542367219686,0.0310679611650485,0.0314563106796117,0.037661828167909,0.031733746130031,0.0343481654957065,0.031114612051989,0.0307034589972794,0.0372987828818218,0.0276049766718507,0.0258519388954172,0.0351974970668752,0.0371674491392801,0.0306242638398115,0.0302554027504912,0.02616165560328,0.026858699883223,0.0332811276429131,0.0364906832298137,0.0329074719318622,0.0313346228239845,0.0343347639484979,0.0325490196078431,0.0269426005466615,0.0317398119122257,0.0327357755261107,0.0262128325508607,0.0276587456174523,0.033984375,0.0335675253708041,0.032398261556697,0.0318289699104579
"40","eif4e2","2:45038809",0.0908379013312451,0.0945003872966692,0.0973622963537626,0.0903755868544601,0.102654176424668,0.0956316410861865,0.0939086294416244,0.0903450949980613,0.0877773452705333,0.0985997666277713,0.088166144200627,0.0955451348182884,0.0958850931677019,0.0986328125,0.0976181179226864,0.100038774718883,0.0916536661466459,0.0961613028305545,0.0979623824451411,0.0941915227629513,0.0897736143637783,0.0893207695327837,0.0942591155934833,0.0893066980023502,0.0962671905697446,0.086828694629557,0.0954404945904173,0.0937254901960784,0.0945205479452055,0.0953398058252427,0.0888454011741683,0.0872274143302181,0.0995704802811402,0.0919088766692852,0.0921820303383897,0.0953125,0.106780982073266,0.0853753403345002,0.0987224157955865,0.0999607996863975,0.0876923076923077,0.0924468922108576,0.0982003129890454,0.091516103692066,0.0928822839264763,0.0961538461538462,0.0951086956521739,0.0893135725429017,0.0960715674834695,0.0878693623639191,0.0862884160756501,0.0969743987587277,0.0938115884903429,0.100899491591709,0.0892367906066536,0.0948647589180713,0.0986024844720497,0.0962732919254658,0.093516699410609,0.0974559686888454,0.0890625,0.0893550893550894,0.0835611089418196,0.0911949685534591,0.0984405458089669,0.0923976608187135,0.101992966002345,0.0951638065522621,0.108166470357283,0.0919719407638348,0.0984466019417476,0.0906796116504854,0.110043154178109,0.0878482972136223,0.0921155347384856,0.0949192595510043,0.100077730275942,0.0926580290537888,0.0925349922239502,0.09048178613396,0.0876026593664451,0.0854851330203443,0.0922654102866117,0.0986247544204322,0.0993752440452948,0.101595951732192,0.0943617854346124,0.0968555900621118,0.0840108401084011,0.103481624758221,0.0987124463519313,0.0905882352941176,0.0956657555642327,0.0909090909090909,0.0985970381917381,0.0997652582159624,0.101285547331515,0.098046875,0.092896174863388,0.095021730541288,0.0943995447238804
"41","elf2a","14:46314911",0.0810493343774471,0.0693261037955074,0.0732295245483764,0.0790297339593114,0.069393331102933,0.0771349862258953,0.0718469347910972,0.0701822411787515,0.0762942779291553,0.0692337611824193,0.0744514106583072,0.0719030871434154,0.0718167701863354,0.084765625,0.0714564623194065,0.0686312524234199,0.0768330733229329,0.0709577355564172,0.0768025078369906,0.0706436420722135,0.0783706925393108,0.0754669358909642,0.0724537293583065,0.0764646634211852,0.0852652259332024,0.0721285770286162,0.0784389489953632,0.0780392156862745,0.0727984344422701,0.061747572815534,0.0708414872798434,0.0735981308411215,0.0741897696212417,0.073925485355179,0.0715674834694671,0.079296875,0.0714007348847567,0.0863477246207701,0.0824622531939605,0.0740885927087417,0.0657692307692308,0.0715971675845791,0.0719874804381847,0.0777690494893951,0.0750879937426672,0.0713444718546759,0.0737577639751553,0.0670826833073323,0.0758459743290548,0.061736280826483,0.0669818754925138,0.0813753740441095,0.0654316121403232,0.0836918263590145,0.0696673189823875,0.0772246177969424,0.0819099378881988,0.0694875776397516,0.0688464776873421,0.0708414872798434,0.071484375,0.0726495726495727,0.0683326825458805,0.0687893081761006,0.0674463937621832,0.067056530214425,0.0754200859710824,0.0663026521060842,0.071849234393404,0.0717069368667186,0.0754230235783634,0.0730097087378641,0.0772852098862299,0.0718984962406015,0.0741608118657299,0.0697124852304057,0.0804508356004664,0.0706713780918728,0.0812597200622084,0.0806893850372111,0.0657019945248338,0.0809859154929577,0.0753828032979976,0.0738703339882122,0.0695040999609527,0.068203303119613,0.0736100234925607,0.0687111801242236,0.0723964382500968,0.0746615087040619,0.0732679337829552,0.0690196078431373,0.0808278016399844,0.0757109270040305,0.0689789555728761,0.0766823161189358,0.0720685625243475,0.083203125,0.0745511319281811,0.0655867246147768,0.0734983404332477
"42","epc1b","2:44880680",0.0340642129992169,0.0333075135553834,0.0329712955779674,0.0289514866979656,0.0347384855581577,0.0295159386068477,0.0312377977352597,0.0333462582396278,0.0307512650836902,0.029171528588098,0.0407523510971787,0.0422039859320047,0.0322204968944099,0.031640625,0.0296759078484967,0.032570763861962,0.0347113884555382,0.0240403257076386,0.0354903716972682,0.0333594976452119,0.0292740046838408,0.0353356890459364,0.0329712955779674,0.0325107716412064,0.0275049115913556,0.0325362602900823,0.035548686244204,0.0317647058823529,0.0317025440313112,0.0264077669902913,0.0344422700587084,0.0327102803738318,0.0351425224521671,0.0361351139041634,0.0392843251653053,0.0234375,0.0374123148869836,0.0357837417347336,0.0305845915602013,0.0325362602900823,0.0284615384615385,0.026750590086546,0.0326961770623742,0.0331612613623611,0.0285490809542433,0.0380690737833595,0.0368788819875776,0.0327613104524181,0.0233372228704784,0.0338258164852255,0.0295508274231678,0.0298681148176881,0.0338983050847458,0.0344153304653891,0.0352250489236791,0.0286162289298314,0.031444099378882,0.0345496894409938,0.0326129666011788,0.0270058708414873,0.0296875,0.0306915306915307,0.0386567746973838,0.0283018867924528,0.0311890838206628,0.0265107212475634,0.0332161000390778,0.0397815912636505,0.0392618767177071,0.0346843335931411,0.0330097087378641,0.0372815533980583,0.0266771282856022,0.028250773993808,0.039032006245121,0.0326900354470264,0.0326467158958414,0.0286611700039262,0.0283825816485226,0.0285938112025069,0.0297223308564724,0.0312989045383412,0.027875932469572,0.0341846758349705,0.0292854353768059,0.0315297781237836,0.0391542678151919,0.031832298136646,0.0263259775454897,0.0263056092843327,0.0292625829106516,0.0282352941176471,0.0312377977352597,0.0309561128526646,0.0354637568199532,0.0371674491392801,0.0289943792086371,0.029296875,0.0265417642466823,0.0355590675622284,0.0320686166189587
"43","fam50a","23:34096507",0.13469068128426,0.140588690937258,0.152194392109055,0.137072434607646,0.146370023419204,0.141282959464778,0.132370167903163,0.131058549825514,0.138047044430851,0.146246596654998,0.13493618450515,0.137944509574052,0.141692546583851,0.151953125,0.143693869582194,0.140890710685205,0.12792511700468,0.138425746413338,0.145376175548589,0.140502354788069,0.144669343147095,0.136238712210444,0.142746314972847,0.134491634491634,0.145242772944148,0.144649157193258,0.141035548686244,0.138039215686275,0.142214145932346,0.146019417475728,0.142465753424658,0.146028037383178,0.140570089808669,0.140219952867243,0.149358226371062,0.140485491071429,0.138737334372564,0.138217480691226,0.145041756540014,0.13328106624853,0.137692307692308,0.139653815892998,0.144757433489828,0.144540455616654,0.139085982457121,0.133970621215519,0.148042369121562,0.133385335413417,0.130299494360171,0.126221950677627,0.144208037825059,0.151280062063615,0.13953488372093,0.140650315660093,0.136203522504892,0.142297138377107,0.148680124223602,0.141692546583851,0.128234633735616,0.139334637964775,0.139453125,0.141414141414141,0.164388910581804,0.14597371967655,0.139571150097466,0.146198830409357,0.143806174286831,0.135335413416537,0.142520612485277,0.153546375681995,0.133980582524272,0.145242718446602,0.138625791626969,0.134674922600619,0.140264302442288,0.151634501772351,0.142246404974738,0.14605418138987,0.150216618529216,0.148061104582844,0.143527571372702,0.131203890006707,0.129031353412979,0.147095144541117,0.152674736431082,0.14441416893733,0.139780736100235,0.146350931677019,0.13757535534539,0.142497927604311,0.135388216933281,0.135686274509804,0.141741507223741,0.143025078369906,0.13912704598597,0.142410015649452,0.135427681006177,0.141015625,0.138953942232631,0.136309758988542,0.141092255437053
"44","faslg","20:14046054",0.0497259201252937,0.0464756003098373,0.0487088551479552,0.0449921752738654,0.0437158469945355,0.0432900432900433,0.042951971885982,0.0430399379604498,0.0420397041650448,0.0423959548813691,0.0411442006269592,0.0439903980349467,0.046195652173913,0.0421875,0.0394377196407653,0.0453664210934471,0.0409516380655226,0.0453664210934471,0.0423197492163009,0.0353218210361068,0.0427679268428683,0.0451511582253632,0.0360744763382467,0.0352526439482961,0.0444007858546169,0.0368482947863583,0.044435857805255,0.0501960784313725,0.036399217221135,0.0388349514563107,0.0422700587084149,0.0404984423676012,0.044513861772745,0.0365278868813826,0.0400622325943213,0.0421875,0.0438147199643692,0.0423959548813691,0.0437475803329462,0.0509604076832615,0.0469230769230769,0.044846577498033,0.0457746478873239,0.0420267085624509,0.0465389127884239,0.0455259026687598,0.0452528837622005,0.0444617784711388,0.0404511863088292,0.0435458786936236,0.0417651694247439,0.0465477114041893,0.0488766259361451,0.0422369964802503,0.0426614481409002,0.043344346754774,0.0485248447204969,0.0411490683229814,0.0414818972775751,0.0489236790606654,0.038671875,0.041958041958042,0.0394377196407653,0.0412735849056604,0.0471734892787524,0.0362573099415205,0.0496287612348574,0.0413416536661466,0.0522182960345505,0.039360872954014,0.0532038834951456,0.0450485436893204,0.0405761362999496,0.0476006191950464,0.0523028883684621,0.0417487199684915,0.0493587252234745,0.0400471142520612,0.0427682737169518,0.0517038777908343,0.0391083300743058,0.0449921752738654,0.0404397330192383,0.0420432220039293,0.0390472471690746,0.0424289606850915,0.0422866092404072,0.0411490683229814,0.0472319008904375,0.0452611218568665,0.0464299648849005,0.0447058823529412,0.0402186645841468,0.0419278996865204,0.0397505845674201,0.0395148669796557,0.0428515777171796,0.0390625,0.0407605665216906,0.0442512840774397,0.0433295945472074
"45","gal3st1a","5:12451112",0.0536413469068128,0.058869093725794,0.0453840186190846,0.0496870109546166,0.0519125683060109,0.0508517456569405,0.0546661460367044,0.0465296626599457,0.0478785519657454,0.0521197977440685,0.0587774294670846,0.0500195388823759,0.0504658385093168,0.05078125,0.0566185083951581,0.0456710795989586,0.0491419656786271,0.0507948817371074,0.054858934169279,0.0580847723704867,0.053864168618267,0.0463290145268944,0.047711404189294,0.0497453975714845,0.0518664047151277,0.0552724421795374,0.0486862442040185,0.0533333333333333,0.0622309197651663,0.0489320388349515,0.0571428571428571,0.0525700934579439,0.0570089808668489,0.0487038491751767,0.0517308440295605,0.0578125,0.0545596258768511,0.0560093348891482,0.0503290747193186,0.0646805174441396,0.0546153846153846,0.0515342250196696,0.05320813771518,0.0380989787902592,0.0598357450136879,0.0557299843014129,0.0547360248447205,0.0510920436817473,0.0482302605989887,0.0614307931570762,0.0464933018124507,0.0508977058627951,0.0524241229798975,0.0461478294876809,0.0527537042214146,0.0544884359074873,0.047360248447205,0.046972049689441,0.0561044063991019,0.0489236790606654,0.05390625,0.0442890442890443,0.0503709488481062,0.0526729559748428,0.0573099415204678,0.0557504873294347,0.0515826494724502,0.0538221528861154,0.0561444837063212,0.0506625097427903,0.0438834951456311,0.0477669902912621,0.056184498122513,0.0522445820433437,0.0562060889929742,0.063410791650256,0.044611626228416,0.0420102080879466,0.0594867807153966,0.0481786133960047,0.0473210793899101,0.0449921752738654,0.0541813898704358,0.0475442043222004,0.0558375634517767,0.047100038925652,0.0516836335160532,0.0500776397515528,0.0507162214479288,0.0468085106382979,0.0456496293406165,0.052156862745098,0.0484185864896525,0.0438871473354232,0.0487139516757599,0.0539906103286385,0.05336969224776,0.061328125,0.0577673692427791,0.0561043065981825,0.051944940845652
"46","gbp3","2:44880680",0.0260655554312563,0.0325329202168861,0.0345228859581071,0.0349877040017885,0.0320062451209992,0.0405352223534042,0.0281140179617337,0.0201628538193098,0.032308291163877,0.0303383897316219,0.0348746081504702,0.0300898788589293,0.0267857142857143,0.031640625,0.0339711050370949,0.029468786351299,0.030811232449298,0.0263668088406359,0.0336990595611285,0.0343686925319578,0.0335675253708041,0.0302316450726345,0.0337470907680372,0.0336858597728163,0.0353634577603143,0.026656213249706,0.035548686244204,0.0301960784313725,0.036399217221135,0.0388349514563107,0.0317025440313112,0.0338785046728972,0.0324092151503319,0.0341712490180676,0.0268378063010502,0.030078125,0.0280592361652377,0.0307273434461299,0.0278745644599303,0.0364562916503332,0.0376923076923077,0.0287175452399685,0.0301251956181534,0.0333857030636292,0.0258114978490418,0.0345368916797488,0.0267857142857143,0.03198127925117,0.0276157137300661,0.031104199066874,0.0256107171000788,0.0279286268425136,0.0315333070555775,0.0340242471646461,0.0324853228962818,0.0344962759702078,0.031444099378882,0.0326086956521739,0.031434184675835,0.0320939334637965,0.030859375,0.0295260295260295,0.0351425224521671,0.0318396226415094,0.0265107212475634,0.0280701754385965,0.0300898788589293,0.0343213728549142,0.0302316450726345,0.0303975058456742,0.0265742024965326,0.0341747572815534,0.0309925460965084,0.0356037151702786,0.0378610460577674,0.0297079840207056,0.0248736883015935,0.027483313702395,0.0279937791601866,0.0321190755973365,0.0340242471646461,0.0345964676950592,0.027875932469572,0.0306483300589391,0.0312377977352597,0.0253016738030362,0.0301487862176977,0.0244565217391304,0.029810298102981,0.030174081237911,0.0335544284042138,0.0337254901960784,0.0300663803201874,0.0250783699059561,0.0315666406858924,0.0297339593114241,0.0327230229840281,0.026953125,0.0226385636221702,0.0337528927019247,0.0310393162592379
"47","gdf9","14:22461182",0.328560241637767,0.353933827597654,0.330045439432561,0.337581041806394,0.345433255269321,0.32276381627031,0.325263568918391,0.322661053564505,0.341044319635211,0.336444963049397,0.338166144200627,0.34159548930944,0.35054347826087,0.329743303571429,0.336196798125732,0.335013571151609,0.343213728549142,0.347366088738714,0.355799373040752,0.314756671899529,0.338407494145199,0.344775365976779,0.339742879308434,0.323484975658889,0.326522593320236,0.339922719381755,0.340086111724442,0.320056022408964,0.317416829745597,0.337864077669903,0.352194576460721,0.334056519804183,0.342053885201093,0.346089103355403,0.345779852197588,0.33671875,0.326968043647701,0.323220536756126,0.321331784746419,0.344570756566053,0.335054945054945,0.340283241542093,0.352895148669797,0.334249803613511,0.344600256997598,0.329277864992151,0.318711180124224,0.330343213728549,0.336444963049397,0.339480115529882,0.3451536643026,0.344065166795966,0.35001970831691,0.341806804849433,0.340900195694716,0.324578596628773,0.33695652173913,0.329580745341615,0.316306483300589,0.339278725188706,0.326953125,0.324786324786325,0.336141016344062,0.338780323450135,0.327151211361738,0.345808966861598,0.336850332161,0.326443057722309,0.334959896797353,0.342166796570538,0.335866851595007,0.342135922330097,0.332679482149863,0.323197700132685,0.345098695215791,0.348956282000788,0.332630059408139,0.337652139772281,0.331592979337925,0.343909126517822,0.337895971842002,0.331768388106416,0.333277244938022,0.33909626719057,0.332682545880515,0.326641828393483,0.338628481933102,0.335791925465839,0.332559039876113,0.324564796905222,0.327406499080319,0.325434173669468,0.34015730462431,0.349921630094044,0.349571317225253,0.334507042253521,0.340085703155434,0.3265625,0.343425894948143,0.340576847096009,0.335916920897587
"48","gria3b","14:11581401",0.0826155050900548,0.0759101471727343,0.0698215671062839,0.0805946791862285,0.0788446526151444,0.0653286107831562,0.0749986054554583,0.0891818534315626,0.082133125729856,0.0700116686114352,0.0748432601880878,0.0691676436107855,0.0822981366459627,0.075,0.0796563842249121,0.0752229546335789,0.0791731669266771,0.0670802636680884,0.0724921630094044,0.0824175824175824,0.0768930523028884,0.0797016097369454,0.0725645572426022,0.0677634155895026,0.0754420432220039,0.0686005488043904,0.0745749613601236,0.0713725490196078,0.0790606653620352,0.0835228848821082,0.0708414872798434,0.0728193146417445,0.0769230769230769,0.0809112333071485,0.0746791131855309,0.06484375,0.0689789555728761,0.0793465577596266,0.0898180410375532,0.0764406115248922,0.0730494505494506,0.0704169944925256,0.0681030628213727,0.0761979575805185,0.0766523269456394,0.0765025790535995,0.0760869565217391,0.0702028081123245,0.071928654775796,0.0773716951788491,0.0784363390746369,0.0771916214119472,0.0752857705951912,0.0797809933515839,0.0782778864970646,0.0615444923559388,0.0737577639751553,0.0706521739130435,0.0719056974459725,0.0767123287671233,0.0625,0.0788655788655789,0.070675517376025,0.0699966307277628,0.0779727095516569,0.0729044834307992,0.0699491989058226,0.0760809003788723,0.0852263166750799,0.0802805923616524,0.069126213592233,0.0807766990291262,0.0635263128397691,0.076266032728881,0.0776736924277908,0.0724694761717212,0.068402642829382,0.0698861405575187,0.0769828926905132,0.0759610542219238,0.0750879937426672,0.0754806617482674,0.0761960850300073,0.0805500982318271,0.0734088246778602,0.082133125729856,0.0822239624119029,0.0710403726708075,0.0743321718931475,0.0731141199226306,0.0795942255169723,0.0752941176470588,0.0757516595080047,0.0775582176444245,0.0830085736554949,0.0774368432819137,0.0775223996883522,0.0695033482142857,0.0768930523028884,0.0837331376643901,0.0752733402922583
"49","grpr","11:29830387",0.0442443226311668,0.0491866769945778,0.0527540729247479,0.0469483568075117,0.04839968774395,0.0499803227075954,0.0546661460367044,0.048856145792943,0.0432074737251849,0.0466744457409568,0.0450626959247649,0.047284095349746,0.0446428571428571,0.0484375,0.0546661460367044,0.0426521907716169,0.0522620904836193,0.0418766963939511,0.0438871473354232,0.0549450549450549,0.0456674473067916,0.0451511582253632,0.0442203258339798,0.0517038777908343,0.0510805500982318,0.0584084672677381,0.0425038639876352,0.0529411764705882,0.0383561643835616,0.0547572815533981,0.0563600782778865,0.0478971962616822,0.0452948067161265,0.0518460329929301,0.0490081680280047,0.05,0.0432579890880748,0.043951769739401,0.0476190476190476,0.0427283418267346,0.0511538461538462,0.044059795436664,0.0500782472613459,0.0522388059701493,0.0516229956980837,0.0396389324960754,0.0477484472049689,0.0432917316692668,0.0423959548813691,0.0493779160186625,0.0520094562647754,0.0504266873545384,0.053212455656287,0.0567070786077434,0.0477495107632094,0.0415523324186593,0.046583850931677,0.047360248447205,0.0491159135559921,0.0399217221135029,0.03984375,0.0477855477855478,0.0449043342444358,0.042059748427673,0.0538011695906433,0.0510721247563353,0.0429855412270418,0.0530421216848674,0.0455437769925402,0.0487139516757599,0.0535922330097087,0.0442718446601942,0.0545311887014516,0.0425696594427245,0.04839968774395,0.0496258369436786,0.0443062572872134,0.0510404397330192,0.0505443234836703,0.0434782608695652,0.0500586624951115,0.047339593114241,0.049469964664311,0.0495088408644401,0.0523233112065599,0.0556636823666796,0.043069694596711,0.0500776397515528,0.0468447541618273,0.0479690522243714,0.0522824814670308,0.0450980392156863,0.047637641546271,0.045846394984326,0.0506625097427903,0.0508607198748044,0.05336969224776,0.04609375,0.0523028883684621,0.0406953773212169,0.0480892028633528
"50","gucy1b2","11:29830387",0.0469851213782302,0.0437645236250968,0.04344453064391,0.0516431924882629,0.046448087431694,0.0503738685556867,0.050761421319797,0.0531213648701047,0.0490463215258856,0.0509529366005445,0.045846394984326,0.0414224306369676,0.0508540372670807,0.045703125,0.0452948067161265,0.0527336176812718,0.0425117004680187,0.0569988367584335,0.0540752351097179,0.0451334379905808,0.0480093676814988,0.0502552021986651,0.047711404189294,0.045828437132785,0.0479371316306483,0.049000392003136,0.0494590417310665,0.0466666666666667,0.0571428571428571,0.0500970873786408,0.0461839530332681,0.0455607476635514,0.0523233112065599,0.0428122545168892,0.0525087514585764,0.050390625,0.0518316445830086,0.0517308440295605,0.0468447541618273,0.0548804390435123,0.0407692307692308,0.0487804878048781,0.0485133020344288,0.0443833464257659,0.0457567461869378,0.0553375196232339,0.046583850931677,0.0530421216848674,0.0474523531699728,0.0462674961119751,0.0468873128447597,0.0500387897595035,0.0417816318486401,0.0449745795854517,0.0493150684931507,0.0450803606428851,0.0531832298136646,0.0450310559006211,0.0514734774066798,0.049706457925636,0.048046875,0.0485625485625486,0.0484185864896525,0.0436320754716981,0.056140350877193,0.0444444444444444,0.0515826494724502,0.0397815912636505,0.0514330585001963,0.0452065471551052,0.0500970873786408,0.0454368932038835,0.0521773244409572,0.048374613003096,0.046448087431694,0.044505710909807,0.0505246793626117,0.0455437769925402,0.0439346811819596,0.0462201331766549,0.0531873289010559,0.0500782472613459,0.0467216332940715,0.0455795677799607,0.0558375634517767,0.047100038925652,0.0462020360219264,0.0485248447204969,0.043360433604336,0.0475822050290135,0.0460397971127585,0.0498039215686275,0.0456852791878173,0.0489811912225705,0.0487139516757599,0.0461658841940532,0.0479158550837554,0.051953125,0.046448087431694,0.053733702094034,0.048287747303472
